subject,block,number,response,error,rt,condition,correct,congruency,size,task,congsize,decade,unit,sizeunit,decadeDistance,unitDistance,distance
9,2,37,a       ,C       ,401,general,1,congruent,small decade digits,parity,digits have different size,3,7,large unit digits,2,2,18
9,2,43,a       ,C       ,421,general,1,incongruent,small decade digits,parity,both digits have the same size,4,3,small unit digits,1,2,12
9,2,97,a       ,C       ,571,general,1,congruent,large decade digits,parity,both digits have the same size,9,7,large unit digits,4,2,42
9,2,98,l       ,C       ,530,general,1,incongruent,large decade digits,parity,both digits have the same size,9,8,large unit digits,4,3,43
9,2,82,l       ,C       ,581,general,1,congruent,large decade digits,parity,digits have different size,8,2,small unit digits,3,3,27
9,2,93,a       ,C       ,611,general,1,congruent,large decade digits,parity,digits have different size,9,3,small unit digits,4,2,38
9,2,34,l       ,C       ,591,general,1,incongruent,small decade digits,parity,both digits have the same size,3,4,small unit digits,2,1,21
9,2,47,a       ,C       ,440,general,1,incongruent,small decade digits,parity,digits have different size,4,7,large unit digits,1,2,8
9,2,31,a       ,C       ,460,general,1,congruent,small decade digits,parity,both digits have the same size,3,1,small unit digits,2,4,24
9,2,39,a       ,C       ,611,general,1,congruent,small decade digits,parity,digits have different size,3,9,large unit digits,2,4,16
9,2,87,a       ,C       ,461,general,1,incongruent,large decade digits,parity,both digits have the same size,8,7,large unit digits,3,2,32
9,2,69,a       ,C       ,651,general,1,incongruent,large decade digits,parity,both digits have the same size,6,9,large unit digits,1,4,14
9,2,84,l       ,C       ,581,general,1,congruent,large decade digits,parity,digits have different size,8,4,small unit digits,3,1,29
9,2,13,a       ,C       ,591,general,1,congruent,small decade digits,parity,both digits have the same size,1,3,small unit digits,4,2,42
9,2,41,a       ,C       ,451,general,1,incongruent,small decade digits,parity,both digits have the same size,4,1,small unit digits,1,4,14
9,2,21,a       ,C       ,421,general,1,incongruent,small decade digits,parity,both digits have the same size,2,1,small unit digits,3,4,34
9,2,67,a       ,C       ,651,general,1,incongruent,large decade digits,parity,both digits have the same size,6,7,large unit digits,1,2,12
9,2,38,l       ,C       ,410,general,1,incongruent,small decade digits,parity,digits have different size,3,8,large unit digits,2,3,17
9,2,64,l       ,C       ,410,general,1,congruent,large decade digits,parity,digits have different size,6,4,small unit digits,1,1,9
9,2,76,l       ,C       ,581,general,1,incongruent,large decade digits,parity,both digits have the same size,7,6,large unit digits,2,1,21
9,2,61,a       ,C       ,441,general,1,incongruent,large decade digits,parity,digits have different size,6,1,small unit digits,1,4,6
9,2,83,a       ,C       ,511,general,1,incongruent,large decade digits,parity,digits have different size,8,3,small unit digits,3,2,28
9,2,44,l       ,C       ,551,general,1,congruent,small decade digits,parity,both digits have the same size,4,4,small unit digits,1,1,11
9,2,86,l       ,C       ,500,general,1,congruent,large decade digits,parity,both digits have the same size,8,6,large unit digits,3,1,31
9,2,88,l       ,C       ,410,general,1,congruent,large decade digits,parity,both digits have the same size,8,8,large unit digits,3,3,33
9,2,66,l       ,C       ,430,general,1,congruent,large decade digits,parity,both digits have the same size,6,6,large unit digits,1,1,11
8,1,88,l       ,C       ,1372,general,1,congruent,large decade digits,parity,both digits have the same size,8,8,large unit digits,3,3,33
8,1,42,l       ,C       ,631,general,1,congruent,small decade digits,parity,both digits have the same size,4,2,small unit digits,1,3,13
8,1,19,a       ,C       ,541,general,1,congruent,small decade digits,parity,digits have different size,1,9,large unit digits,4,4,36
8,1,38,l       ,C       ,671,general,1,incongruent,small decade digits,parity,digits have different size,3,8,large unit digits,2,3,17
8,1,77,a       ,C       ,1142,general,1,congruent,large decade digits,parity,both digits have the same size,7,7,large unit digits,2,2,22
8,1,66,l       ,C       ,571,general,1,congruent,large decade digits,parity,both digits have the same size,6,6,large unit digits,1,1,11
8,1,37,a       ,C       ,561,general,1,congruent,small decade digits,parity,digits have different size,3,7,large unit digits,2,2,18
8,1,61,a       ,C       ,751,general,1,incongruent,large decade digits,parity,digits have different size,6,1,small unit digits,1,4,6
8,1,78,l       ,C       ,631,general,1,incongruent,large decade digits,parity,both digits have the same size,7,8,large unit digits,2,3,23
8,1,46,l       ,C       ,460,general,1,congruent,small decade digits,parity,digits have different size,4,6,large unit digits,1,1,9
8,1,74,l       ,C       ,1101,general,1,incongruent,large decade digits,parity,digits have different size,7,4,small unit digits,2,1,19
8,1,91,a       ,C       ,651,general,1,congruent,large decade digits,parity,digits have different size,9,1,small unit digits,4,4,36
8,1,86,l       ,C       ,481,general,1,congruent,large decade digits,parity,both digits have the same size,8,6,large unit digits,3,1,31
8,1,11,a       ,C       ,851,general,1,congruent,small decade digits,parity,both digits have the same size,1,1,small unit digits,4,4,44
8,1,28,l       ,C       ,551,general,1,congruent,small decade digits,parity,digits have different size,2,8,large unit digits,3,3,27
8,1,27,a       ,C       ,691,general,1,incongruent,small decade digits,parity,digits have different size,2,7,large unit digits,3,2,28
8,1,39,a       ,C       ,751,general,1,congruent,small decade digits,parity,digits have different size,3,9,large unit digits,2,4,16
8,1,63,a       ,C       ,771,general,1,incongruent,large decade digits,parity,digits have different size,6,3,small unit digits,1,2,8
8,1,68,l       ,C       ,560,general,1,congruent,large decade digits,parity,both digits have the same size,6,8,large unit digits,1,3,13
8,1,16,l       ,C       ,501,general,1,incongruent,small decade digits,parity,digits have different size,1,6,large unit digits,4,1,39
8,1,48,l       ,C       ,591,general,1,congruent,small decade digits,parity,digits have different size,4,8,large unit digits,1,3,7
8,1,92,l       ,C       ,651,general,1,incongruent,large decade digits,parity,digits have different size,9,2,small unit digits,4,3,37
8,1,26,l       ,C       ,541,general,1,congruent,small decade digits,parity,digits have different size,2,6,large unit digits,3,1,29
8,1,13,l       ,E       ,611,general,0,congruent,small decade digits,parity,both digits have the same size,1,3,small unit digits,4,2,42
8,1,47,a       ,C       ,681,general,1,incongruent,small decade digits,parity,digits have different size,4,7,large unit digits,1,2,8
8,1,33,a       ,C       ,450,general,1,congruent,small decade digits,parity,both digits have the same size,3,3,small unit digits,2,2,22
8,1,96,a       ,E       ,470,general,0,incongruent,large decade digits,parity,both digits have the same size,9,6,large unit digits,4,1,41
8,1,87,a       ,C       ,621,general,1,incongruent,large decade digits,parity,both digits have the same size,8,7,large unit digits,3,2,32
8,1,93,a       ,C       ,441,general,1,congruent,large decade digits,parity,digits have different size,9,3,small unit digits,4,2,38
8,1,83,a       ,C       ,491,general,1,incongruent,large decade digits,parity,digits have different size,8,3,small unit digits,3,2,28
8,1,76,a       ,E       ,441,general,0,incongruent,large decade digits,parity,both digits have the same size,7,6,large unit digits,2,1,21
8,1,98,l       ,C       ,671,general,1,incongruent,large decade digits,parity,both digits have the same size,9,8,large unit digits,4,3,43
8,1,62,l       ,C       ,451,general,1,congruent,large decade digits,parity,digits have different size,6,2,small unit digits,1,3,7
8,1,22,l       ,C       ,531,general,1,congruent,small decade digits,parity,both digits have the same size,2,2,small unit digits,3,3,33
8,1,99,a       ,C       ,571,general,1,congruent,large decade digits,parity,both digits have the same size,9,9,large unit digits,4,4,44
8,1,82,l       ,C       ,600,general,1,congruent,large decade digits,parity,digits have different size,8,2,small unit digits,3,3,27
8,1,34,l       ,C       ,561,general,1,incongruent,small decade digits,parity,both digits have the same size,3,4,small unit digits,2,1,21
8,1,23,l       ,E       ,491,general,0,incongruent,small decade digits,parity,both digits have the same size,2,3,small unit digits,3,2,32
8,1,21,a       ,C       ,821,general,1,incongruent,small decade digits,parity,both digits have the same size,2,1,small unit digits,3,4,34
8,1,79,a       ,C       ,651,general,1,congruent,large decade digits,parity,both digits have the same size,7,9,large unit digits,2,4,24
8,1,43,a       ,C       ,912,general,1,incongruent,small decade digits,parity,both digits have the same size,4,3,small unit digits,1,2,12
8,1,18,a       ,E       ,611,general,0,incongruent,small decade digits,parity,digits have different size,1,8,large unit digits,4,3,37
8,1,14,l       ,C       ,741,general,1,incongruent,small decade digits,parity,both digits have the same size,1,4,small unit digits,4,1,41
8,1,32,l       ,C       ,771,general,1,incongruent,small decade digits,parity,both digits have the same size,3,2,small unit digits,2,3,23
8,1,31,a       ,C       ,531,general,1,congruent,small decade digits,parity,both digits have the same size,3,1,small unit digits,2,4,24
8,1,72,l       ,C       ,741,general,1,incongruent,large decade digits,parity,digits have different size,7,2,small unit digits,2,3,17
8,1,81,a       ,C       ,691,general,1,incongruent,large decade digits,parity,digits have different size,8,1,small unit digits,3,4,26
8,1,17,a       ,C       ,600,general,1,congruent,small decade digits,parity,digits have different size,1,7,large unit digits,4,2,38
8,1,71,a       ,C       ,761,general,1,congruent,large decade digits,parity,digits have different size,7,1,small unit digits,2,4,16
8,1,94,l       ,C       ,792,general,1,incongruent,large decade digits,parity,digits have different size,9,4,small unit digits,4,1,39
8,1,36,l       ,C       ,641,general,1,incongruent,small decade digits,parity,digits have different size,3,6,large unit digits,2,1,19
8,1,41,a       ,C       ,711,general,1,incongruent,small decade digits,parity,both digits have the same size,4,1,small unit digits,1,4,14
8,1,67,a       ,C       ,1041,general,1,incongruent,large decade digits,parity,both digits have the same size,6,7,large unit digits,1,2,12
8,1,12,l       ,C       ,701,general,1,incongruent,small decade digits,parity,both digits have the same size,1,2,small unit digits,4,3,43
8,1,69,a       ,C       ,681,general,1,incongruent,large decade digits,parity,both digits have the same size,6,9,large unit digits,1,4,14
8,1,29,a       ,C       ,1071,general,1,incongruent,small decade digits,parity,digits have different size,2,9,large unit digits,3,4,26
8,1,64,l       ,C       ,671,general,1,congruent,large decade digits,parity,digits have different size,6,4,small unit digits,1,1,9
8,1,97,a       ,C       ,571,general,1,congruent,large decade digits,parity,both digits have the same size,9,7,large unit digits,4,2,42
8,1,49,a       ,C       ,1673,general,1,incongruent,small decade digits,parity,digits have different size,4,9,large unit digits,1,4,6
8,1,84,l       ,C       ,881,general,1,congruent,large decade digits,parity,digits have different size,8,4,small unit digits,3,1,29
